,Unnamed: 0,ClauseID,Doc,SentID,SentForm,ClauseForm,PredType,PredForm,PredLemma,PredMorph,VMorphForm,PredTense,PredAspect,Voice,PredSylCo,PredFreq,PredFin,Aux3,Aux2,Aux1,PassAux,OvertSubj,CovertSubj,SubjRef,SubjHead,SubjFreq,SubjDef,SubjNum,SubjPers,SubjAnim,SubjSynType,SubjSylCo,SubjMorph,SubjPosID,OvertObj,OvertIObj,CovertObj,ObjFreq,ObjHead,ObjDef,ObjNum,ObjPers,ObjAnim,ObjSylCo,ObjMorph,ObjSynType,ObjPosID,OvertObl,OblCase,OblHead,OblFreq,OblDef,OblNum,OblPers,OblAnim,OblSylCo,OblMorph,OblSynType,OblPosID,Obl2,Obl3,Obl2PosID,Obl3PosID,NonAlternable,SubjChain,ObjChain,OblChain,Obl2Chain,Obl3Chain,PrevVoice1,PrevVoice2,PrevVoice3,PrevVoice4,PrevVoice5,PrevVoice6,PrevVoice7,PrevVoice8,PrevVoice9,PrevVoice10
2474,2474,2475,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,154,I detect the hissing lisp of the lying serpent in this article.,I detect the hissing lisp of the lying serpent in this article .,V,detect,detect,VBP,Fin,Pres,Simple,Act,2.0,1.17e-05,Fin,/,/,/,/,I,/,/,I,0.0129,def,Sing,1,human,pron,1.0,PRP,1,the hissing lisp of the lying serpent,0,/,1.15e-06,lisp,def,Sing,3,nonconc,10.0,NN,full,5,in this article,in,article,0.000115,def,Sing,3,conc,5.0,NN,full,12,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Pass,Act,Act,Act
2475,2475,2476,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,154,I detect the hissing lisp of the lying serpent in this article.,hissing,V,hissing,hiss,VBG,Ger,Tenseless,Prog,Act,2.0,7.76e-07,Nonfin,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,0,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Pass,Act,Act
2476,2476,2477,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,154,I detect the hissing lisp of the lying serpent in this article.,lying,V,lying,lie,VBG,Ger,Tenseless,Prog,Act,2.0,4.07e-05,Nonfin,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,0,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Pass,Act
2477,2477,2478,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,156,I think the jury's still out on exactly who did the brainwashing when in regard to the Columbine killers.,I think the jury 's still out on exactly who did the brainwashing when in regard to the Columbine killers .,V,think,think,VBP,Fin,Pres,Simple,Act,1.0,0.00115,Fin,/,/,/,/,I,/,/,I,0.0129,def,Sing,1,human,pron,1.0,PRP,1,/,0,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Pass
2478,2478,2479,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,156,I think the jury's still out on exactly who did the brainwashing when in regard to the Columbine killers.,on exactly who did the brainwashing when in regard to the Columbine killers,V,did,do,VBD,Fin,Past,Simple,Act,1.0,0.0009119999999999999,Fin,/,/,/,/,who,/,/,who,0.00224,indef,/,3,org,wh,1.0,WP,10,the brainwashing,0,/,6.61e-07,brainwashing,def,Sing,3,nonconc,4.0,NN,full,13,in regard to the Columbine killers,in,regard,3.55e-05,indef,Sing,3,nonconc,10.0,NN,full,16,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
2479,2479,2480,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,157,"Perhaps we should look at the death metal phenomenon less as an invitation to violence than as a couter-cultural response to the over hypocrisy of a large percentage of the 'Church-Morality' crowd, which gives a lot of lip service to loving thy neighbor, but doesn't apply that love very far beyond their own congregation.","Perhaps we should look at the death metal phenomenon less as an invitation to violence than as a couter-cultural response to the over hypocrisy of a large percentage of the ' Church - Morality ' crowd , which gives a lot of lip service to loving thy neighbor , but does n't apply that love very far beyond their own congregation .",V,look,look,VB,Inf,Tenseless,Simple,Act,1.0,0.000589,Fin,/,/,should,/,we,/,/,we,0.00316,def,Plur,1,human,pron,1.0,PRP,2,/,0,/,/,/,/,/,/,/,/,/,/,/,"at the death metal phenomenon less as an invitation to violence than as a couter-cultural response to the over hypocrisy of a large percentage of the ' Church - Morality ' crowd , which gives a lot of lip service to loving thy neighbor , but does n't apply that love very far beyond their own congregation",at,phenomenon,1.58e-05,def,Sing,3,conc,89,NN,full,9,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
2480,2480,2481,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,157,"Perhaps we should look at the death metal phenomenon less as an invitation to violence than as a couter-cultural response to the over hypocrisy of a large percentage of the 'Church-Morality' crowd, which gives a lot of lip service to loving thy neighbor, but doesn't apply that love very far beyond their own congregation.","of a large percentage of the ' Church - Morality ' crowd , which gives a lot of lip service to loving thy neighbor , but does n't apply that love very far beyond their own congregation",V,gives,give,VBZ,Fin,Pres,Simple,Act,1.0,0.000105,Fin,/,/,/,/,which,"of a large percentage of the ' Church - Morality ' crowd , which gives a lot of lip service to loving thy neighbor , but does n't apply that love very far beyond their own congregation",/,which,0.00219,def,Sing,3,nonconc,wh,1.0,WDT,/,a lot of lip service,0,/,0.000269,service,indef,Sing,3,org,6.0,NN,full,44,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
2481,2481,2482,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,157,"Perhaps we should look at the death metal phenomenon less as an invitation to violence than as a couter-cultural response to the over hypocrisy of a large percentage of the 'Church-Morality' crowd, which gives a lot of lip service to loving thy neighbor, but doesn't apply that love very far beyond their own congregation.",to loving thy neighbor,V,loving,love,VBG,Ger,Tenseless,Prog,Act,2.0,2.51e-05,Nonfin,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,thy neighbor,0,/,1.2e-05,neighbor,indef,Sing,3,human,3.0,NN,full,48,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
2482,2482,2483,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,157,"Perhaps we should look at the death metal phenomenon less as an invitation to violence than as a couter-cultural response to the over hypocrisy of a large percentage of the 'Church-Morality' crowd, which gives a lot of lip service to loving thy neighbor, but doesn't apply that love very far beyond their own congregation.","of a large percentage of the ' Church - Morality ' crowd , which gives a lot of lip service to loving thy neighbor , but does n't apply that love very far beyond their own congregation",V,apply,apply,VB,Inf,Pres,Simple,Act,2.0,5.7499999999999995e-05,Fin,/,/,does,/,which,"of a large percentage of the ' Church - Morality ' crowd , which gives a lot of lip service to loving thy neighbor , but does n't apply that love very far beyond their own congregation",/,which,0.00219,def,Sing,3,nonconc,wh,1.0,WDT,/,that love,0,/,0.000603,love,def,Sing,3,human,2.0,NN,full,55,beyond their own congregation,beyond,congregation,9.33e-06,indef,Sing,3,nonconc,8.0,NN,full,61,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
2483,2483,2484,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,158,"The last I checked, the Satanists have a long way to go to catch up with the death and destruction dealt out by self-proclaimed (though false) Christians.",I checked,V,checked,check,VBD,Fin,Past,Simple,Act,1.0,3.47e-05,Fin,/,/,/,/,I,/,/,I,0.0129,def,Sing,1,human,pron,1.0,PRP,3,/,0,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
2484,2484,2485,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,158,"The last I checked, the Satanists have a long way to go to catch up with the death and destruction dealt out by self-proclaimed (though false) Christians.","The last I checked , the Satanists have a long way to go to catch up with the death and destruction dealt out by self - proclaimed ( though false ) Christians .",V,have,have,VBP,Fin,Pres,Simple,Act,1.0,0.0050100000000000006,Fin,/,/,/,/,the Satanists,/,/,Satanists,2e-07,def,Plur,3,/,proper,4,NNPS,7,a long way to go,0,/,0.000977,way,indef,Sing,3,loc,5.0,NN,full,11,The last I checked,/,last,0.000692,def,/,3,conc,4.0,JJ,NMA!,2,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
2485,2485,2486,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,158,"The last I checked, the Satanists have a long way to go to catch up with the death and destruction dealt out by self-proclaimed (though false) Christians.",to go,V,go,go,VB,Inf,Tenseless,Simple,Act,1.0,0.00112,Nonfin,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,0,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
2486,2486,2487,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,158,"The last I checked, the Satanists have a long way to go to catch up with the death and destruction dealt out by self-proclaimed (though false) Christians.",a long way to go to catch up with the death and destruction dealt out by self - proclaimed ( though false ) Christians,V,catch up,catch up,VB,Inf,Tenseless,Simple,Act,1.0,6.579999999999999e-05,Nonfin,/,/,/,/,a long way to go,/,/,way,0.000977,indef,Sing,3,loc,full,5.0,NN,11,/,0,/,/,/,/,/,/,/,/,/,/,/,with the death and destruction dealt out by self - proclaimed ( though false ) Christians,with;;with,death;;destruction,0.000263;;2.69e-05,def;;indef,Plur,3,conc;;nonconc,19,NN;;NN,full;;full,19;;21,and destruction,/,21,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
2487,2487,2488,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,158,"The last I checked, the Satanists have a long way to go to catch up with the death and destruction dealt out by self-proclaimed (though false) Christians.",dealt out by self - proclaimed ( though false ) Christians,V,dealt out,deal out,VBN,Part,Tenseless,Simple,Pass,1.0,1.85e-05,Fin,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,0,/,/,/,/,/,/,/,/,/,/,/,by self - proclaimed ( though false ) Christians,by,Christians,2.88e-05,indef,Plur,3,/,10,NNPS,proper,32,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
2488,2488,2489,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,158,"The last I checked, the Satanists have a long way to go to catch up with the death and destruction dealt out by self-proclaimed (though false) Christians.",self - proclaimed ( though false ),V,proclaimed,proclaim,VBN,Part,Tenseless,Simple,Pass,2.0,7.59e-06,Fin,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,0,/,/,/,/,/,/,/,/,/,/,/,self,/,self,0.00017,indef,Sing,3,human,1.0,NN,full,25,/,/,/,/,/,/,/,/,/,/,Pass,Act,Act,Act,Act,Act,Act,Act,Act,Act
2489,2489,2490,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,159,Irony is dead...Long live Irony!,Irony is dead ... Long live Irony !,A,dead,dead,JJ,/,Tenseless,Simple,Act,1.0,0.00015800000000000002,Nonfin,/,/,/,/,Irony,/,/,Irony,7.24e-06,indef,Sing,3,nonconc,full,3.0,NN,1,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Pass,Pass,Act,Act,Act,Act,Act,Act,Act,Act
2490,2490,2491,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,159,Irony is dead...Long live Irony!,Long live Irony,V,live,live,VB,Inf,Tenseless,Simple,Act,1.0,0.000339,Nonfin,/,/,/,/,Irony,/,/,Irony,7.24e-06,indef,Sing,3,nonconc,full,3.0,NN,7,/,0,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Act,Pass,Pass,Act,Act,Act,Act,Act,Act,Act
2491,2491,2492,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,160,That's it.,That 's it .,N,it,it,PRP,/,Tenseless,Simple,Act,1.0,0.00912,Nonfin,/,/,/,/,That,/,/,That,0.0105,indef,Sing,3,/,det,1.0,DT,1,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Act,Act,Pass,Pass,Act,Act,Act,Act,Act,Act
2492,2492,2493,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,161,I'm firing my editor.,I 'm firing my editor .,V,firing,fire,VBG,Part,Pres,Prog,Act,2.5,1.7800000000000002e-05,Fin,/,/,'m,/,I,/,/,I,0.0129,def,Sing,1,human,pron,1.0,PRP,1,my editor,0,/,3.55e-05,editor,indef,Sing,3,human,4.0,NN,full,5,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,7,/,/,/,/,Act,Act,Act,Pass,Pass,Act,Act,Act,Act,Act
2493,2493,2494,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,162,"Well, it's not as simple and clear cut as all that.","Well , it 's not as simple and clear cut as all that .",A,simple,simple,JJ,/,Tenseless,Simple,Act,2.0,0.000129,Nonfin,/,/,/,/,it,/,/,it,0.00912,def,Sing,3,nonconc,pron,1.0,PRP,3,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Pass,Pass,Act,Act,Act,Act
2494,2494,2495,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,163,We're entering into some interesting and perhaps previously unexplored socio-political-spiritual territory here that may require further examination and serious introspection.,We 're entering into some interesting and perhaps previously unexplored socio-political - spiritual territory here that may require further examination and serious introspection .,V,entering,enter,VBG,Part,Pres,Prog,Act,3.0,2.6899999999999997e-05,Fin,/,/,'re,/,We,/,/,We,0.00316,def,Plur,1,human,pron,1.0,PRP,1,/,0,/,/,/,/,/,/,/,/,/,/,/,into some interesting and perhaps previously unexplored socio-political - spiritual territory,into,territory,5.13e-05,indef,Sing,3,loc,31,NN,full,14,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Pass,Pass,Act,Act,Act
2495,2495,2496,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,163,We're entering into some interesting and perhaps previously unexplored socio-political-spiritual territory here that may require further examination and serious introspection.,that may require further examination and serious introspection,V,require,require,VB,Inf,Tenseless,Simple,Act,2.6666666666666665,5.7499999999999995e-05,Fin,/,/,may,/,that,/,/,that,0.0105,indef,/,3,/,wh,1.0,WDT,16,further examination and serious introspection,0,/,2.69e-05;;9.12e-07,examination;;introspection,indef;;indef,Plur,3,nonconc;;nonconc,15.0,NN;;NN,full;;full,20;;23,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,24,/,/,/,Act,Act,Act,Act,Act,Act,Pass,Pass,Act,Act
2496,2496,2497,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,164,The Kevin Coogan publication posted on the previous thread might serve as a good launching point for further discussion.,posted on the previous thread,V,posted,post,VBN,Part,Tenseless,Simple,Pass,2.0,8.909999999999998e-05,Fin,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,0,/,/,/,/,/,/,/,/,/,/,/,on the previous thread,on,thread,1.17e-05,def,Sing,3,conc,6.0,NN,full,9,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Pass,Pass,Act
2497,2497,2498,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,164,The Kevin Coogan publication posted on the previous thread might serve as a good launching point for further discussion.,The Kevin Coogan publication posted on the previous thread might serve as a good launching point for further discussion .,V,serve,serve,VB,Inf,Tenseless,Simple,Act,1.0,6.92e-05,Fin,/,/,might,/,The Kevin Coogan publication posted on the previous thread,/,/,publication,3.16e-05,def,Sing,3,conc,full,17.0,NN,4,/,0,/,/,/,/,/,/,/,/,/,/,/,as a good launching point for further discussion,as,point,0.000355,indef,Sing,3,loc,12.0,NN,full,16,/,/,/,/,/,/,/,/,/,/,Pass,Act,Act,Act,Act,Act,Act,Act,Pass,Pass
2498,2498,2499,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,165,The following quote is from that Coogan article:,following,V,following,follow,VBG,Ger,Tenseless,Prog,Act,3.0,0.000331,Nonfin,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,0,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Act,Pass,Act,Act,Act,Act,Act,Act,Act,Pass
2499,2499,2500,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,165,The following quote is from that Coogan article:,The following quote is from that Coogan article :,N,Coogan,Coogan,NNP,/,Tenseless,Simple,Act,2.0,3.89e-07,Nonfin,/,/,/,/,The following quote,/,/,quote,2.75e-05,def,Sing,3,nonconc,full,5.0,NN,3,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Act,Act,Pass,Act,Act,Act,Act,Act,Act,Act
2500,2500,2501,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,166,"Imaginary evil is romantic and varied; real evil is gloomy, monotonous, barren, boring.","Imaginary evil is romantic and varied ; real evil is gloomy , monotonous , barren , boring .",A,romantic,romantic,JJ,/,Tenseless,Simple,Act,3.0,2.51e-05,Nonfin,/,/,/,/,Imaginary evil,/,/,evil,5.89e-05,indef,Sing,3,nonconc,full,7.0,NN,2,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Pass,Act,Act,Act,Act,Act,Act
2501,2501,2502,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,166,"Imaginary evil is romantic and varied; real evil is gloomy, monotonous, barren, boring.","real evil is gloomy , monotonous , barren , boring",A,gloomy,gloomy,JJ,/,Tenseless,Simple,Act,2.0,2.34e-06,Nonfin,/,/,/,/,real evil,/,/,evil,5.89e-05,indef,Sing,3,nonconc,full,3.0,NN,9,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Pass,Act,Act,Act,Act,Act
2502,2502,2503,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,167,"Imaginary good is boring; real good is always new, marvelous, intoxicating.","Imaginary good is boring ; real good is always new , marvelous , intoxicating .",A,boring,boring,JJ,/,Tenseless,Simple,Act,2.0,2.45e-05,Nonfin,/,/,/,/,Imaginary good,/,/,good,0.00132,indef,Sing,3,conc,full,6.0,NN,2,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Pass,Act,Act,Act,Act
2503,2503,2504,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,167,"Imaginary good is boring; real good is always new, marvelous, intoxicating.","real good is always new , marvelous , intoxicating",A,new,new,JJ,/,Tenseless,Simple,Act,1.0,0.0017800000000000001,Nonfin,/,/,/,/,real good,/,/,good,0.00132,indef,Sing,3,conc,full,2.0,NN,7,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Pass,Act,Act,Act
2504,2504,2505,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,170,I wouldn't wonder too hard.,I would n't wonder too hard .,V,wonder,wonder,VB,Inf,Tenseless,Simple,Act,2.0,7.59e-05,Fin,/,/,would,/,I,/,/,I,0.0129,def,Sing,1,human,pron,1.0,PRP,1,/,0,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Pass,Act,Act
2505,2505,2506,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,171,"The answer is likely D: all of the above, due to this being a complex reality we live in.","The answer is likely D : all of the above , due to this being a complex reality we live in .",N,D,d,NN,/,Tenseless,Simple,Act,1.0,0.00034700000000000003,Nonfin,/,/,/,/,The answer,/,/,answer,0.000145,def,Sing,3,conc,full,3.0,NN,2,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Pass,Act
2506,2506,2507,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,171,"The answer is likely D: all of the above, due to this being a complex reality we live in.",due to this being a complex reality we live in,N,reality,reality,NN,/,Tenseless,Simple,Act,4.0,7.94e-05,Nonfin,/,/,/,/,this,/,/,this,0.00631,indef,Sing,3,/,det,1.0,DT,14,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Pass
2507,2507,2508,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,171,"The answer is likely D: all of the above, due to this being a complex reality we live in.",we live in,V,live,live,VBP,Fin,Pres,Simple,Act,1.0,0.000339,Fin,/,/,/,/,we,/,/,we,0.00316,def,Plur,1,human,pron,1.0,PRP,19,/,0,/,/,/,/,/,/,/,/,/,/,/,in,/,in,0.0195,indef,/,3,loc,1.0,IN,NMA!,21,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
2508,2508,2509,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,172,"But to me, without question, they often know perfectly well.","But to me , without question , they often know perfectly well .",V,know,know,VBP,Fin,Pres,Simple,Act,1.0,0.0012900000000000001,Fin,/,/,/,/,they,/,/,they,0.00324,def,Plur,3,/,pron,1.0,PRP,8,/,0,/,/,/,/,/,/,/,/,/,/,/,to me,to,me,0.00331,def,Sing,1,human,2.0,PRP,pron,3,without question,/,6,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
2509,2509,2510,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,173,"Here is a thought: When the appartently cognitively functional take actions that seem senseless and incompetent, it is a most certain sign that they have ulterior or hidden motives.",When the appartently cognitively functional take actions that seem senseless and incompetent,V,take,take,VBP,Fin,Pres,Simple,Act,1.0,0.000813,Fin,/,/,/,/,the appartently cognitively functional,/,/,functional,1.86e-05,def,/,3,/,NMA!,13,JJ,10,actions that seem senseless and incompetent,0,/,6.61e-05,actions,indef,Plur,3,conc,11.0,NNS,full,12,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
2510,2510,2511,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,173,"Here is a thought: When the appartently cognitively functional take actions that seem senseless and incompetent, it is a most certain sign that they have ulterior or hidden motives.",actions that seem senseless and incompetent,V,seem,seem,VBP,Fin,Pres,Simple,Act,1.0,0.000117,Fin,/,/,/,/,that,actions that seem senseless and incompetent,/,that,0.0105,def,Plur,3,conc,wh,1.0,WDT,/,/,0,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
2511,2511,2512,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,173,"Here is a thought: When the appartently cognitively functional take actions that seem senseless and incompetent, it is a most certain sign that they have ulterior or hidden motives.","When the appartently cognitively functional take actions that seem senseless and incompetent , it is a most certain sign that they have ulterior or hidden motives",N,sign,sign,NN,/,Tenseless,Simple,Act,1.0,0.00011499999999999999,Nonfin,/,/,/,/,it,/,/,it,0.00912,def,Sing,3,nonconc,pron,1.0,PRP,19,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
2512,2512,2513,weblog-blogspot.com_rigorousintuition_20060511134300_ENG_20060511_134300,173,"Here is a thought: When the appartently cognitively functional take actions that seem senseless and incompetent, it is a most certain sign that they have ulterior or hidden motives.",that they have ulterior or hidden motives,V,have,have,VBP,Fin,Pres,Simple,Act,1.0,0.0050100000000000006,Fin,/,/,/,/,they,/,/,they,0.00324,def,Plur,3,/,pron,1.0,PRP,26,ulterior or hidden motives,0,/,5.5e-06,motives,indef,Plur,3,conc,9.0,NNS,full,31,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
